t,wall,phase,label,cmd1,cmd2,cb1,cb2,bs1,bs2,a1,a2,ba1,ba2,v_batt,v_int,v_5v,t_mcu,ff
17.1586,2026-09-25T14:49:00.563,sweep_both_up,d=500,500,500,3161.0,3194.0,1626.0,1650.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.169,2026-09-25T14:49:00.573,sweep_both_up,d=500,500,500,3161.0,3194.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.1791,2026-09-25T14:49:00.583,sweep_both_up,d=500,500,500,3161.0,3194.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.1893,2026-09-25T14:49:00.593,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.1994,2026-09-25T14:49:00.603,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.2095,2026-09-25T14:49:00.614,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.2196,2026-09-25T14:49:00.624,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.2297,2026-09-25T14:49:00.634,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.2398,2026-09-25T14:49:00.644,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.2499,2026-09-25T14:49:00.654,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.26,2026-09-25T14:49:00.664,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.2704,2026-09-25T14:49:00.674,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.2805,2026-09-25T14:49:00.685,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.6,-2.7,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.2906,2026-09-25T14:49:00.695,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.3007,2026-09-25T14:49:00.705,sweep_both_up,d=500,500,500,3230.0,3263.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.3108,2026-09-25T14:49:00.715,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.3209,2026-09-25T14:49:00.725,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.331,2026-09-25T14:49:00.735,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.3414,2026-09-25T14:49:00.746,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.3516,2026-09-25T14:49:00.756,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.3619,2026-09-25T14:49:00.767,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.1,13.8,5.013,30.0,0.0
17.3728,2026-09-25T14:49:00.777,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.3831,2026-09-25T14:49:00.787,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.3933,2026-09-25T14:49:00.797,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.4035,2026-09-25T14:49:00.808,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.7,-2.6,0.5,0.5,12.2,13.8,5.011,30.0,0.0
17.4137,2026-09-25T14:49:00.818,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4239,2026-09-25T14:49:00.828,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1642.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4342,2026-09-25T14:49:00.838,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4444,2026-09-25T14:49:00.849,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4546,2026-09-25T14:49:00.859,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4648,2026-09-25T14:49:00.869,sweep_both_up,d=500,500,500,3298.0,3332.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4752,2026-09-25T14:49:00.879,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4854,2026-09-25T14:49:00.889,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.4956,2026-09-25T14:49:00.900,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.5058,2026-09-25T14:49:00.910,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.516,2026-09-25T14:49:00.920,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,5.011,30.0,0.0
17.5262,2026-09-25T14:49:00.930,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.5364,2026-09-25T14:49:00.941,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.7,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.5466,2026-09-25T14:49:00.951,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.5568,2026-09-25T14:49:00.961,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.5671,2026-09-25T14:49:00.972,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.5779,2026-09-25T14:49:00.982,sweep_both_up,d=500,500,500,3367.0,3401.0,1629.0,1654.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.5881,2026-09-25T14:49:00.992,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.5984,2026-09-25T14:49:01.002,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.6086,2026-09-25T14:49:01.013,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.6188,2026-09-25T14:49:01.023,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.629,2026-09-25T14:49:01.033,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.6392,2026-09-25T14:49:01.043,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,4.99,30.0,0.0
17.6494,2026-09-25T14:49:01.054,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,5.014,30.0,0.0
17.6596,2026-09-25T14:49:01.064,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.3,12.2,13.8,5.014,30.0,0.0
17.6699,2026-09-25T14:49:01.075,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.6807,2026-09-25T14:49:01.085,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.8,-2.5,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.6909,2026-09-25T14:49:01.095,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7011,2026-09-25T14:49:01.105,sweep_both_up,d=500,500,500,3435.0,3470.0,1629.0,1646.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7113,2026-09-25T14:49:01.115,sweep_both_up,d=500,500,500,3435.0,3470.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7215,2026-09-25T14:49:01.126,sweep_both_up,d=500,500,500,3435.0,3470.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7317,2026-09-25T14:49:01.136,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.742,2026-09-25T14:49:01.146,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7522,2026-09-25T14:49:01.156,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7624,2026-09-25T14:49:01.166,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7726,2026-09-25T14:49:01.177,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7833,2026-09-25T14:49:01.187,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.014,30.0,0.0
17.7935,2026-09-25T14:49:01.198,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.028,30.0,0.0
17.8037,2026-09-25T14:49:01.208,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.5,12.2,13.8,5.028,30.0,0.0
17.8139,2026-09-25T14:49:01.218,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.8242,2026-09-25T14:49:01.228,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.8344,2026-09-25T14:49:01.238,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.8446,2026-09-25T14:49:01.249,sweep_both_up,d=500,500,500,3504.0,3539.0,1633.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.8548,2026-09-25T14:49:01.259,sweep_both_up,d=500,500,500,3504.0,3539.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.865,2026-09-25T14:49:01.269,sweep_both_up,d=500,500,500,3504.0,3539.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.8752,2026-09-25T14:49:01.280,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.8861,2026-09-25T14:49:01.290,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.8963,2026-09-25T14:49:01.300,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.9065,2026-09-25T14:49:01.311,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.9167,2026-09-25T14:49:01.321,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.9269,2026-09-25T14:49:01.331,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.2,13.8,5.028,30.0,0.0
17.9371,2026-09-25T14:49:01.341,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.1,13.8,5.027,30.0,0.0
17.9473,2026-09-25T14:49:01.351,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.3,12.1,13.8,5.027,30.0,0.0
17.9575,2026-09-25T14:49:01.362,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.5,12.1,13.8,5.027,30.0,0.0
17.9677,2026-09-25T14:49:01.372,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.7,0.5,0.5,12.1,13.8,5.027,30.0,0.0
17.9779,2026-09-25T14:49:01.383,sweep_both_up,d=500,500,500,3572.0,3608.0,1638.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
17.9886,2026-09-25T14:49:01.393,sweep_both_up,d=500,500,500,3572.0,3608.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
17.9988,2026-09-25T14:49:01.403,sweep_both_up,d=500,500,500,3572.0,3608.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
18.009,2026-09-25T14:49:01.413,sweep_both_up,d=500,500,500,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
18.0192,2026-09-25T14:49:01.423,sweep_both_up,d=500,500,500,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
18.0294,2026-09-25T14:49:01.434,sweep_both_up,d=500,500,500,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
18.0396,2026-09-25T14:49:01.444,sweep_both_up,d=500,500,500,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
18.0503,2026-09-25T14:49:01.454,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
18.0605,2026-09-25T14:49:01.465,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,12.1,13.8,5.027,30.0,0.0
18.0707,2026-09-25T14:49:01.475,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,11.1,13.8,5.015,30.0,0.0
18.081,2026-09-25T14:49:01.485,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,0.5,0.5,11.1,13.8,5.015,30.0,0.0
18.0912,2026-09-25T14:49:01.495,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1015,2026-09-25T14:49:01.506,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,2.6,-2.5,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1117,2026-09-25T14:49:01.516,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1219,2026-09-25T14:49:01.526,sweep_both_up,d=600,600,600,3641.0,3678.0,1642.0,1654.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1321,2026-09-25T14:49:01.536,sweep_both_up,d=600,600,600,3641.0,3678.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1423,2026-09-25T14:49:01.546,sweep_both_up,d=600,600,600,3641.0,3678.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1525,2026-09-25T14:49:01.557,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1634,2026-09-25T14:49:01.567,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1736,2026-09-25T14:49:01.578,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.1838,2026-09-25T14:49:01.588,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.194,2026-09-25T14:49:01.598,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.2041,2026-09-25T14:49:01.608,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.1,13.8,5.015,30.0,0.0
18.2143,2026-09-25T14:49:01.618,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.9,13.8,5.014,30.0,0.0
18.2245,2026-09-25T14:49:01.629,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,1.2,2.1,11.9,13.8,5.014,30.0,0.0
18.2346,2026-09-25T14:49:01.639,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.2447,2026-09-25T14:49:01.649,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,3.3,-3.4,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.2548,2026-09-25T14:49:01.659,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.2653,2026-09-25T14:49:01.669,sweep_both_up,d=600,600,600,3715.0,3753.0,1921.0,1937.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.2754,2026-09-25T14:49:01.680,sweep_both_up,d=600,600,600,3715.0,3753.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.2856,2026-09-25T14:49:01.690,sweep_both_up,d=600,600,600,3715.0,3753.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.2957,2026-09-25T14:49:01.700,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.3059,2026-09-25T14:49:01.710,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.3161,2026-09-25T14:49:01.720,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.3263,2026-09-25T14:49:01.730,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.3365,2026-09-25T14:49:01.741,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.3467,2026-09-25T14:49:01.751,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.014,30.0,0.0
18.3569,2026-09-25T14:49:01.762,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.007,30.0,0.0
18.3677,2026-09-25T14:49:01.772,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.007,30.0,0.0
18.3779,2026-09-25T14:49:01.782,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.3881,2026-09-25T14:49:01.792,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.7,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.3983,2026-09-25T14:49:01.802,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4085,2026-09-25T14:49:01.813,sweep_both_up,d=600,600,600,3796.0,3835.0,1932.0,1960.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4187,2026-09-25T14:49:01.823,sweep_both_up,d=600,600,600,3796.0,3835.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4289,2026-09-25T14:49:01.833,sweep_both_up,d=600,600,600,3796.0,3835.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4391,2026-09-25T14:49:01.843,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4494,2026-09-25T14:49:01.853,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4596,2026-09-25T14:49:01.864,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4704,2026-09-25T14:49:01.875,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4806,2026-09-25T14:49:01.885,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.4908,2026-09-25T14:49:01.895,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.007,30.0,0.0
18.5011,2026-09-25T14:49:01.905,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.028,30.0,0.0
18.5113,2026-09-25T14:49:01.915,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.7,1.4,11.9,13.8,5.028,30.0,0.0
18.5215,2026-09-25T14:49:01.926,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.5317,2026-09-25T14:49:01.936,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.6,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.5419,2026-09-25T14:49:01.946,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.5521,2026-09-25T14:49:01.956,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.5623,2026-09-25T14:49:01.967,sweep_both_up,d=600,600,600,3878.0,3917.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.5731,2026-09-25T14:49:01.977,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.5833,2026-09-25T14:49:01.987,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.5935,2026-09-25T14:49:01.998,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.6037,2026-09-25T14:49:02.008,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.614,2026-09-25T14:49:02.018,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.6242,2026-09-25T14:49:02.028,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.028,30.0,0.0
18.6345,2026-09-25T14:49:02.039,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.022,30.0,0.0
18.6447,2026-09-25T14:49:02.049,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.8,1.4,11.9,13.8,5.022,30.0,0.0
18.6549,2026-09-25T14:49:02.059,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.7,1.4,11.9,13.8,5.022,30.0,0.0
18.6652,2026-09-25T14:49:02.070,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.8,-2.7,0.7,1.4,11.9,13.8,5.022,30.0,0.0
18.6759,2026-09-25T14:49:02.080,sweep_both_up,d=600,600,600,3959.0,3999.0,1937.0,1955.0,2.7,-2.7,0.7,1.4,11.9,13.8,5.022,30.0,0.0
